"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0051302","regulation of cell division","8/82","190/18860",0.0421052631578947,9.68421052631579,7.95017290133676,1.72628955338067e-06,0.0021234299207272,0.001751524459158,"BIRC5/AURKA/E2F8/CDC6/FGF2/PTN/TP63/MIR145",8
"GO:0090068","positive regulation of cell cycle process","9/82","278/18860",0.0323741007194245,7.44604316546763,7.15502191980235,3.30385480725978e-06,0.0021234299207272,0.001751524459158,"FAM83D/BIRC5/AURKA/E2F8/UBE2C/CCNE2/CDC6/TP63/EDN3",9
"GO:0085029","extracellular matrix assembly","5/82","53/18860",0.0943396226415094,21.6981132075472,9.9712709971213,3.34574042131386e-06,0.0021234299207272,0.001751524459158,"MYH11/ELN/MFAP4/TNXB/MIR145",5
"GO:0048251","elastic fiber assembly","3/82","11/18860",0.272727272727273,62.7272727272727,13.532276518211,1.27464548794685e-05,0.00384619072145403,0.00317255448717902,"MYH11/MFAP4/TNXB",3
"GO:0030198","extracellular matrix organization","9/82","331/18860",0.027190332326284,6.25377643504532,6.37237292237264,1.3479328237419e-05,0.00384619072145403,0.00317255448717902,"MYH11/ANGPTL7/COL14A1/ELN/MFAP4/PTX3/TNXB/MIR145/KLK5",9
"GO:0043062","extracellular structure organization","9/82","332/18860",0.0271084337349398,6.23493975903614,6.35928147702811,1.38064890461106e-05,0.00384619072145403,0.00317255448717902,"MYH11/ANGPTL7/COL14A1/ELN/MFAP4/PTX3/TNXB/MIR145/KLK5",9
"GO:0045229","external encapsulating structure organization","9/82","333/18860",0.027027027027027,6.21621621621622,6.34624362313554,1.41404070641692e-05,0.00384619072145403,0.00317255448717902,"MYH11/ANGPTL7/COL14A1/ELN/MFAP4/PTX3/TNXB/MIR145/KLK5",9
"GO:1901989","positive regulation of cell cycle phase transition","6/82","126/18860",0.0476190476190476,10.952380952381,7.40693605031572,1.82408011701715e-05,0.00390318083143172,0.00321956313605491,"FAM83D/BIRC5/UBE2C/CCNE2/CDC6/TP63",6
"GO:0048863","stem cell differentiation","8/82","265/18860",0.030188679245283,6.9433962264151,6.43874341746605,1.98486202755806e-05,0.00390318083143172,0.00321956313605491,"SOX10/OSR1/KRT14/FGF2/PTN/SFRP1/TP63/EDN3",8
"GO:0045787","positive regulation of cell cycle","9/82","349/18860",0.0257879656160458,5.93123209169054,6.14461682259976,2.04998993247464e-05,0.00390318083143172,0.00321956313605491,"FAM83D/BIRC5/AURKA/E2F8/UBE2C/CCNE2/CDC6/TP63/EDN3",9
"GO:1901654","response to ketone","7/82","232/18860",0.0301724137931034,6.93965517241379,6.01538875444376,6.76274281053813e-05,0.0117056930102406,0.0096555141371511,"SOX10/UCP1/FGF2/NEFL/SFRP1/TACR1/DSG1",7
"GO:0098813","nuclear chromosome segregation","8/82","323/18860",0.0247678018575851,5.69659442724458,5.62608363270972,8.0491158905958e-05,0.0127712638797453,0.0105344569375166,"SGO1/FAM83D/BIRC5/AURKA/MYBL2/UBE2C/CCNE2/CDC6",8
